pid,fy_has_youth,fy_n_tournaments,fy_best_level,fy_age_rel_last,fy_age_rel_min,fy_underage_flag,fy_pts40_z_last,fy_pir40_z_last,fy_ts_z_last,fy_ast40_z_last,fy_stl_blk40_z_last,fy_usage_proxy_z_last,fy_best_pts40_z,fy_best_pir40_z,fy_z_trend,fy_minutes_share_last,fy_team_finish_last,fy_hoop_summit_world
P8c2c5e7b71,0,0,,,,,,,,,,,,,,,,0
P80e599186b,1,1,4,0.177636,0.177636,0,-0.715543,0.342105,-0.448591,4.65202,1.76191,0.077731,-0.715543,0.342105,,0.2125,5,0
P98ee7e9798,0,0,,,,,,,,,,,,,,,,0
P645a205457,0,0,,,,,,,,,,,,,,,,0
P5a591d3e24,0,0,,,,,,,,,,,,,,,,0
P67cf99c3eb,0,0,,,,,,,,,,,,,,,,0
Pb9c495a67d,1,2,4,-1.08134,-1.08134,1,3.00316,2.96632,2.29422,-0.754048,0.896413,1.57172,3.00316,2.96632,0.736369,0.35875,1,0
Pf1eb0b11c1,0,0,,,,,,,,,,,,,,,,0
P11ed05516e,1,2,4,0.340657,-2.30838,1,2.82866,2.0618,1.02128,-0.387212,0.996351,2.333,2.82866,2.0618,1.96693,0.69375,3,0
P9b0b27ae5d,0,0,,,,,,,,,,,,,,,,0
P3e493925a2,0,0,,,,,,,,,,,,,,,,1
Pff77feae98,1,2,3,0.393432,-0.916042,0,2.75049,2.11789,0.409027,-0.00836794,2.33373,3.15856,2.75049,2.11789,1.70526,0.405,1,0
Pec96a14b85,0,0,,,,,,,,,,,,,,,,0
Pc3390f55d0,1,3,4,0.568658,-1.36061,1,1.5327,1.76653,0.48011,0.780674,2.82824,1.67517,1.5327,2.23173,-0.465197,0.48,1,0
Peaf1686cc0,1,1,3,0.574133,0.574133,0,0.538341,2.14084,2.01204,-0.914601,4.62005,-0.670216,0.538341,2.14084,,0.385,1,0
P2297a93a7f,1,2,4,-0.971827,-1.27609,1,2.08044,1.04841,0.0563142,-0.781977,-0.126463,2.61235,2.08044,1.53957,-0.491168,0.810238,6,0
P7d77f683c0,0,0,,,,,,,,,,,,,,,,0
Pce2a43b358,0,0,,,,,,,,,,,,,,,,0
Ped4ca8f8d6,0,0,,,,,,,,,,,,,,,,0
Pe71646e585,0,0,,,,,,,,,,,,,,,,0
Pcf63b744fe,0,0,,,,,,,,,,,,,,,,0
P94d904f95a,1,1,3,0.22428,0.22428,0,0.517492,0.336088,0.337448,-1.17165,0.173367,0.0846481,0.517492,0.336088,,0.23,1,0
P8d6369038a,0,0,,,,,,,,,,,,,,,,0
P16f77dc0c6,0,0,,,,,,,,,,,,,,,,0
Pb067831a66,1,1,3,-0.420098,-0.420098,0,1.94781,2.6401,2.33336,-0.664928,3.05281,0.372202,1.94781,2.6401,,0.175,1,0
P5492e07ad3,0,0,,,,,,,,,,,,,,,,0
Pb4e1522182,0,0,,,,,,,,,,,,,,,,0
P9a02cf437c,1,2,3,0.445452,-0.864022,0,0.00962444,0.90738,0.42239,4.25272,0.805239,-0.103896,0.429921,1.47585,-0.568472,0.55,1,0
Pd0eaa15469,0,0,,,,,,,,,,,,,,,,0
Pdaafce7eb6,0,0,,,,,,,,,,,,,,,,0
P3cfad83e39,0,0,,,,,,,,,,,,,,,,0
P128f74a48f,0,0,,,,,,,,,,,,,,,,0
P1c43036b93,0,0,,,,,,,,,,,,,,,,0
P5849f19551,0,0,,,,,,,,,,,,,,,,0
P1b292d5147,0,0,,,,,,,,,,,,,,,,0
P4a125216bc,0,0,,,,,,,,,,,,,,,,0
Pf634b73f97,1,1,4,0.0681197,0.0681197,0,-0.199637,-0.270932,-0.359147,1.32202,0.709954,0.371986,-0.199637,-0.270932,,0.28,5,0
